category,band,target,llm_label,id1,id2,audit_label,confidence,error_type,note
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,377957248353,154618961359,1,M,,Совпадают конкретный товар/вариант и ключевые поля: «брелок для ключей гитара» ↔ «remove / металлический брелок гитара синия».
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,386547167484,704374704684,0,M,GENERIC_OVERMATCH,Generic красная сумка против Estone; общих модели и габаритов товара нет.
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,386547194744,283467895233,0,M,GENERIC_OVERMATCH,Generic бордовые сумки-тоут без общей модели; у A только габариты упаковки.
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,403726979083,841813654313,1,H,,"Совпадают конкретный товар/вариант и ключевые поля: «qf / брошь ""зуб"" со стразами, цвет белый в золоте» ↔ «брошь зуб со стразой, цвет белый в золоте»."
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,420906842763,584115618730,1,H,,Совпадают конкретный товар/вариант и ключевые поля: «olevs / 2945 мода кварцевые часы подарок» ↔ «olevs часы наручные кварцевые 2945».
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,541165897013,343597432342,1,M,,"Совпадают конкретный товар/вариант и ключевые поля: «queen fair / элегантные серьги со стразами «водопад»» ↔ «серьги висячие со стразами водопад домик, цвет чёрный в с…»."
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,592705576089,455266568557,1,H,,Совпадают конкретный товар/вариант и ключевые поля: «elegantix / органайзер для документов» ↔ «сумка дорожная».
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,609885521627,532576090232,1,H,,"Совпадают конкретный товар/вариант и ключевые поля: «очки солнцезащитные ""мастер к."", uv 400, 14 х 14 х 4.5 см…» ↔ «очки солнцезащитные ""onesun"", uv 400, 14 х 14 х 4.5 см, л…»."
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,704374666535,730144525418,0,H,GENERIC_OVERMATCH,Generic чёрное средство 50 мл не доказывает крем Kiwi; тип/бренд и срок годности расходятся.
Галантерея и аксессуары,uncertain_positive,0.8888888888888888,1,704374783804,154618919091,1,H,,"Совпадают конкретный товар/вариант и ключевые поля: «disney / резинка для волос сердечки голубой 11 см холодно…» ↔ «резинка для волос ""сердечки"", голубой, 11 см, холодное се…»."
Детские товары,exact_negative,0.0,0,34359838306,635655293657,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «робот трансформер оптимус прайм грузовик 2 в 1» ↔ «игрушка».
Детские товары,exact_negative,0.0,0,94489320196,738734413631,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «мягкая игрушка фигурка марвел человек паук хасбро/спайдермен» ↔ «mcfarlane / фигурка dc multiverse супермен (superman movie 2025) 18 см».
Детские товары,exact_negative,0.0,0,94489433801,360777285525,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «санки-коляска ника детям нд7-8к/3 синий меланж» ↔ «nika санки-коляска детские ника нд7-5к (с шишкой), на колесах, складные…»."
Детские товары,exact_negative,0.0,0,120259183665,171798849213,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «ninjago серия, конструктор, lego 71753 атака огненного дракона, констру…» ↔ «lego / конструктор боевой дракон мастера ву, 11550»."
Детские товары,exact_negative,0.0,0,171798777211,661425048330,0,L,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «детский велосипед» ↔ «велосипед детский,18 дюйм,велосипеды для девочек и мальчиков, 2 колеса …»."
Детские товары,exact_negative,0.0,0,206158437206,240518305792,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «miniso stitch eat some thing before sleep фигурки-сюрприз» ↔ «фигурка».
Детские товары,exact_negative,0.0,0,292057858913,17179876112,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «динозавр электромеханический junfa брахиозавр, оранжевый, движение, све…» ↔ «игровой набор masai mara брахиозавр»."
Детские товары,exact_negative,0.0,0,317827620552,575525687637,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «мягкая игрушка» ↔ «pop mart labubu кукла, винил, текстиль»."
Детские товары,exact_negative,0.0,0,352187418805,712964695467,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «электромобиль детсkий» ↔ «игрушечный электромобиль // красный».
Детские товары,exact_negative,0.0,0,352187450951,695784793524,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «милый брелок в виде медведя с плюшевым и pvc материалами, для подарка и…» ↔ «брелок мягкий медвежонок / плюшевый мишка»."
Детские товары,exact_negative,0.0,0,472446434197,592705519194,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «яркая мягкая игрушка подушка для куклы подарок девушки» ↔ «игрушка 23см: лев, динозавр, свинья»."
Детские товары,exact_negative,0.0,0,489626315302,455266567191,0,M,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «снежколеп- песколеп d -5.5 см.» ↔ «без бренда снежколеп универсальный 456».
Детские товары,exact_negative,0.0,0,506806230285,188978715319,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «кнр / игровой набор веселое купание для детей» ↔ «набор ""веселое купание"" в коробке»."
Детские товары,exact_negative,0.0,0,506806264192,42949715062,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «1: 8 модель ретро - велосипеда коллекция игрушечных подарков для взросл…» ↔ «colorful dreams / металлическая горный велосипед».
Детские товары,exact_negative,0.0,0,523986087054,377957224364,1,H,MISSED_MATCH,Обе карточки — конструктор Mercedes-AMG F1 W14 на 1642 детали; формулировки совместимости совпадают.
Детские товары,exact_negative,0.0,0,575525759323,420906869678,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «полесье / пожарный грузовик для малышей от 3 лет в ярких цветах» ↔ «детский грузовик для перевозки людей».
Детские товары,exact_negative,0.0,0,618475357724,541165914530,1,M,MISSED_MATCH,Совпадает редкий интерактивный товар «собака Умный щенок»; разные бренды выглядят как маркировка продавцов.
Детские товары,exact_negative,0.0,0,652835075448,68719573247,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «skzoo kpop stray kids японский концерт эксклюзивные плюшевые игрушки ka…» ↔ «без бренда мягкая игрушка человек бензопила cb30, высота 20 см, мультик…»."
Детские товары,exact_negative,0.0,0,678604971017,146029031528,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «детские ходунки gstore nar12, зеленые: gsm» ↔ «ходунки детские»."
Детские товары,exact_negative,0.0,0,721554558263,712964663052,0,L,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «кукла реборн силиконовый 50 см / подарки для девочек / 4 аксессуаров.» ↔ «кукла реборн силиконовая 50 см: силиконовый корпус».
Детские товары,exact_negative,0.0,0,738734376463,128849062799,1,H,MISSED_MATCH,Точный набор «Ралли»: 30 металлических машинок в чемодане.
Детские товары,exact_negative,0.0,0,781684172038,335007456707,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «3d модель годзиллы, настольный аксессуар, подарок для мужчин, ремесленн…» ↔ «случайная фигурка годзиллы (подвижные руки и ноги)»."
Детские товары,exact_negative,0.0,0,798864005737,171798813038,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «сортер» ↔ «без бренда сортер 145679918».
Детские товары,exact_negative,0.0,0,833223713303,489626362719,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «акваковрик развивающий морские обитатели» ↔ «акваковрик развивающий подводный мир».
Детские товары,exact_negative,0.0,0,833223775561,17180002211,1,M,BAD_SOURCE_FIELDS,"Редкое точное название «летающий шар НЛО», черный; у второй карточки тип/материал ошибочно записаны как металлическая машина."
Детские товары,exact_positive,1.0,1,60129595782,592705615889,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «zabiaka / музыкальное пианино добрые сказки,свет,звук» ↔ «пианино ""добрые сказки"", детская музыкальная игрушка со световыми и зву…»."
Детские товары,exact_positive,1.0,1,77309507817,506806232681,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «конструктор lari майнкрафт ""набор для творчества"", 612 деталей» ↔ «игрушки / lego minecraft набор для творчества»."
Детские товары,exact_positive,1.0,1,146028972511,584115648796,1,M,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «игрушечная кукла для девочки эля весна яркий стиль 1, 30 см» ↔ «яркая кукла для праздника 30 см»."
Детские товары,exact_positive,1.0,1,154618930732,850403571326,0,M,GENERIC_OVERMATCH,"Общее только «синие ходунки»; у A есть размеры 58×74×46, у B иной бренд и нет общего артикула/модели."
Детские товары,exact_positive,1.0,1,188978626797,764504355183,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «автоград / радиоуправляемый джип ""граффити"", оранжевый цвет» ↔ «машинка на пульте управления ""джип. граффити"" для мальчика, гоночная св…»."
Детские товары,exact_positive,1.0,1,188978715601,240518204430,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «конструктор jisi bricks зеленый гоночный автомобиль 3421 (technic 42072…» ↔ «brick / конструктор с инерционным механизмом «супергонка», 135 детал»."
Детские товары,exact_positive,1.0,1,197568580744,515396202082,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «эврики конструктор электронный «скайбот» 3 в 1, работает от батареек» ↔ «конструктор электронный скайбот 3 в 1, работает от батареек»."
Детские товары,exact_positive,1.0,1,206158453042,326417515035,0,H,GENERIC_OVERMATCH,"Один зеленый толокар без света/музыки, другой JYYS Super Baby со светом и музыкой; общего SKU нет."
Детские товары,exact_positive,1.0,1,206158494885,790274033633,0,H,QUANTITY_BUNDLE,"A — набор только с ложкой, B — комплект Sanrio из вилки и ложки."
Детские товары,exact_positive,1.0,1,249108231347,429496752502,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «babycare / пушкар каталка mercedes- amg c63 coupe с ручкой» ↔ «каталка детская mercedes-benz amg c63 coupe (кожаное сиденье, резиновые…»."
Детские товары,exact_positive,1.0,1,317827632395,206158451625,1,M,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «веломобиль ""формула 1"", с ручной тормозом, для детей от 3 до 7 лет» ↔ «педальный картинг , педальная машина pituso g201 красный»."
Детские товары,exact_positive,1.0,1,395137005589,721554508047,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «подводная лодка ""субмарина"", плавает, работает от батареек / 7811166» ↔ «автоград / подводная лодка субмарина плавает работает от батареек»."
Детские товары,exact_positive,1.0,1,506806224943,592705535870,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «часы настенные детские ""ленивец"", бесшумные, аа» ↔ «соломон часы настенные детские ""ленивец"", бесшумные, аа»."
Детские товары,exact_positive,1.0,1,515396169346,386547167929,1,M,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «бластер игрушечный hasbro nerf fortnite снайперская винтовка basr e7522…» ↔ «игрушечное оружие».
Детские товары,exact_positive,1.0,1,532575973144,523986162296,1,H,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «cada / конструктор ак-47: 738 деталей для юного инженера» ↔ «конструктор cada - автомат ак47 738 элементов - када c61009w».
Детские товары,exact_positive,1.0,1,575525739846,146029013246,1,H,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «конструктор пластиковый» ↔ «конструктор ferrari 488 gte af corse 1677 деталей».
Детские товары,exact_positive,1.0,1,627065263435,747324392315,0,H,GENERIC_OVERMATCH,"Оба товара названы игрушками для купания, но состав наборов различен и общей модели нет."
Детские товары,exact_positive,1.0,1,635655196780,386547175202,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «крошка я / набор игрушек для ванны ""море"", с пищалкой, 6 штук» ↔ «набор резиновых игрушек крошка я для ванны море с пищалкой 6 шт»."
Детские товары,exact_positive,1.0,1,635655228457,128849155222,0,H,GENERIC_OVERMATCH,"A — неопределенная перламутровая мягкая игрушка, B — конкретный ослик; точного дизайна/модели A нет."
Детские товары,exact_positive,1.0,1,730144473177,163208840862,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «автотрек «топ турбо», 2 машинки, 2 пульта управления, звуков» ↔ «автотрек топ турбо , 2 машинки, 2 пульта управления, звуковые эффекты»."
Детские товары,exact_positive,1.0,1,730144500350,712964630293,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «фигурки для конструктора ""пираты"", в наборе 4 шт. / 186598» ↔ «denco.store / фигурки для конструкторапираты, в наборе 4 шт.»."
Детские товары,exact_positive,1.0,1,738734449854,300647765662,0,H,MODEL_VARIANT,"Blokees Megatron 67330 (12,6 см) и Hasbro Studio Series (около 13 см) — разные линейки/модели."
Детские товары,exact_positive,1.0,1,764504201248,472446546801,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «конструктор для мальчика ниндзяго корабль дар судьбы решающая битва, 13…» ↔ «lego / конструктор ниндзяго - корабль дар судьбы»."
Детские товары,exact_positive,1.0,1,790274000468,137439038907,0,M,GENERIC_OVERMATCH,Общее слово «пожарный» не подтверждает один игровой набор; нет общего артикула и совпадающего состава.
Детские товары,exact_positive,1.0,1,833223741390,601295562369,1,M,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «transformers botbots series 8-piece set - коллекционные куклы тайна 2 в…» ↔ «аксессуар для фигурок».
Детские товары,uncertain_negative,0.2222222222222222,0,94489382439,824633851290,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «цельная сумка для мамы и ребенка, портативный и универсальный рюкзак» ↔ «нет бренда / сумка на коляску для мамы，тёмно-синий»."
Детские товары,uncertain_negative,0.2222222222222222,0,94489409194,704374712474,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «мягкая игрушка: зеркальный» ↔ «мягкая игрушка».
Детские товары,uncertain_negative,0.2222222222222222,0,180388746760,206158445910,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «фигурка warhammer 40k legionary with bolter & chainblade, 12» ↔ «фигурка»."
Детские товары,uncertain_negative,0.2222222222222222,0,257698093439,137439000017,1,M,MISSED_MATCH,Совпадает редкий музыкальный руль для автомобиля с креплением/присоской и одинаковой функцией.
Детские товары,uncertain_negative,0.2222222222222222,0,360777281024,816043813961,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «maweluas / мягкая игрушка лабубу labubu» ↔ «кукла labubu 2.0».
Детские товары,uncertain_negative,0.2222222222222222,0,386547220217,489626405316,1,M,BAD_SOURCE_FIELDS,Названия точно задают Aston Martin DB5 James Bond на 1439 деталей; конфликт 1310/1295 в JSON похож на ошибку полей.
Детские товары,uncertain_negative,0.2222222222222222,0,395137051529,644245193264,1,H,MISSED_MATCH,Обе карточки описывают один серый реалистичный многофункциональный музыкальный пульт-игрушку.
Детские товары,uncertain_negative,0.2222222222222222,0,429496879408,309237742497,0,L,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «качалка детская, 1-4 лет mc» ↔ «каталка светло-зеленый качалка»."
Детские товары,uncertain_negative,0.2222222222222222,0,592705489347,180388739968,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «мягкая игрушка tallula собачка корги» ↔ «корги игрушка мягкая/ мягкая игрушка собака корги».
Детские товары,uncertain_negative,0.2222222222222222,0,592705510786,704374743027,1,H,MISSED_MATCH,"Точный набор Autograd: троллейбус и электропоезд, металл, инерционный механизм."
Детские товары,uncertain_negative,0.2222222222222222,0,678604915135,670015048653,1,H,MISSED_MATCH,Точно совпадает персонаж/модель Dragons «Страж Джон».
Детские товары,uncertain_negative,0.2222222222222222,0,755914311070,386547081173,1,H,MISSED_MATCH,"Точно совпадает автомат Storm для орбизов с аккумулятором 7,4 В."
Детские товары,uncertain_negative,0.3333333333333333,0,197568559032,532576045348,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «интерактивная игрушка qq» ↔ «кролик abtoys счастливые друзья белый, движение, звук pt-01797»."
Детские товары,uncertain_negative,0.3333333333333333,0,343597486515,816043869905,0,M,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «toyverse / металлическая машинка тачки молния маквин» ↔ «машинка тачки-3 молния маккуин ржавейка».
Детские товары,uncertain_negative,0.3333333333333333,0,627065303876,309237742253,0,L,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «удивительные цифровые цирковые клоуны джакс и помни очаровательные плюш…» ↔ «без бренда мягкая игрушка клоун, высота 27 см, мультиколор»."
Детские товары,uncertain_negative,0.3333333333333333,0,644245212226,206158524020,0,M,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «belecoo / детская коляска-трансформер» ↔ «детская коляска трансформер 2 в 1».
Детские товары,uncertain_negative,0.3333333333333333,0,678604979584,8590045103,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «набор 2 пустышки с кольцом, силиконовые, анатомическая форма 0+ месяцев…» ↔ «пустышка с держателем ""слоник"", анатомическая, розовая»."
Детские товары,uncertain_negative,0.3333333333333333,0,687194767991,738734450118,0,M,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «unicorn spirit / фигурка аниме геншин паймон» ↔ «фигурка».
Детские товары,uncertain_negative,0.3333333333333333,0,704374778021,472446526874,0,L,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «good toys капибара с соплей 30 см / мягкая игрушка» ↔ «игрушка капибара с мягким плюшем и наполнителем из pp хлопка, подарок д…»."
Детские товары,uncertain_negative,0.3333333333333333,0,747324414071,60129555490,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «котовские неваляшки игрушка-неваляшка 22 см в художественной упаковке» ↔ «неваляшка».
Детские товары,uncertain_negative,0.3333333333333333,0,755914357345,730144610698,1,H,MISSED_MATCH,"Точно совпадает Bondibon Bondibot: пожарная машина, трансформируемая в робота 2-в-1."
Детские товары,uncertain_negative,0.3333333333333333,0,790274107612,42949775511,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «машинка металлическая uni-fortune rmz city 1:32 dodge challenger srt de…» ↔ «сималенд / металлическая машина dodge challenger srt demon».
Детские товары,uncertain_negative,0.4444444444444444,0,214748500651,618475440154,0,M,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «сималенд / кукла пупс мягконабивной, цвет микс» ↔ «пупс мой малыш со звуком»."
Детские товары,uncertain_negative,0.4444444444444444,0,369367285480,8590086668,0,M,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «орбизный танк интерактивный с пультом управления» ↔ «clean space / танк на радиоуправлении с пульками перевертыш».
Детские товары,uncertain_negative,0.4444444444444444,0,773094245304,266288003360,0,L,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «мягкая игрушка буба» ↔ «мягкая игрушка мульти пульти».
Детские товары,uncertain_positive,0.5555555555555556,1,171798781040,472446420765,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «растяжка на коляску/кроватку «русский лес», микс, аэлита» ↔ «подвеска русский лес 2с409»."
Детские товары,uncertain_positive,0.5555555555555556,1,240518204792,455266563410,1,M,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «veld-co / машинка грузовик самосвал лесовоз с аксессуарами» ↔ «машинка».
Детские товары,uncertain_positive,0.5555555555555556,1,360777422698,180388744849,1,H,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «lego / конструктор technic техник гоночный автомобиль аналог lego» ↔ «конструктор техник 10065 - суперкар машина».
Детские товары,uncertain_positive,0.5555555555555556,1,446676651804,523986129323,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «соломон / яркий игровой набор для песочницы» ↔ «набор для игры в песке №1: ведёрко, 4 формочки для песка, грабельки, ло…»."
Детские товары,uncertain_positive,0.6666666666666666,1,146028891002,558345831114,0,H,MODEL_VARIANT,"Одна горка комплектуется баскетбольным кольцом, вторая — базовая версия без кольца."
Детские товары,uncertain_positive,0.6666666666666666,1,523986019026,816043831788,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «сюрприз бокс капибара, 12 шт: набор игрушек» ↔ «рандом бокс,капибара,12 штук подарочной упаковки,драгоценность, украшен…»."
Детские товары,uncertain_positive,0.7777777777777778,1,266287989812,566935759260,0,H,MODEL_VARIANT,Welly DeLorean Back to the Future I и Vedyarti Back to the Future II — разные версии фильма/модели.
Детские товары,uncertain_positive,0.7777777777777778,1,283467889385,618475400434,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «пистолет игрушечный-проектор ""подводный мир"", световые и звуковые эффек…» ↔ «пистолет-проектор «подводный мир»…»."
Детские товары,uncertain_positive,0.7777777777777778,1,300647859778,206158555297,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «brick king / конструктор камера polaroid onestep sx-70 68901, 516 дет.» ↔ «конструктор камера полароид onestep sx-70 (для мальчиков и девочек), 51…»."
Детские товары,uncertain_positive,0.7777777777777778,1,403727042089,317827664066,1,M,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «hasanigroup / машинка со световыми и музыкальными эффектами» ↔ «прозрачная машинка с шестеренками concept racing».
Детские товары,uncertain_positive,0.7777777777777778,1,481036359932,377957175844,0,M,GENERIC_OVERMATCH,"A — Zhorya Rocky 1921RU, B — безымянная сенсорная робособака; общего номера модели нет."
Детские товары,uncertain_positive,0.7777777777777778,1,661425073381,369367262685,0,L,GENERIC_OVERMATCH,«Танцующий USB-кактус» — массовый тип товара; размер/модель второй карточки не подтверждены.
Детские товары,uncertain_positive,0.8888888888888888,1,42949771343,609885423931,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «aineko / деревянная пирамидка ""ракета"" 7 х 7 х 17 см» ↔ «деревянная пирамидка ракета 7 х 7 х 17 см»."
Детские товары,uncertain_positive,0.8888888888888888,1,94489298794,575525679322,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «игрушечный набор оружия кс го, автомат, нож керамбит, игрушечный пистол…» ↔ «toweaponcorp / набор кс го, автомат cs go,пистолет,нож бабочка, керамбит»."
Детские товары,uncertain_positive,0.8888888888888888,1,206158486175,206158442666,0,H,MODEL_VARIANT,"A — музыкальная игрушка для ванны с пеной, B — музыкальная лягушка Zabiaka без функции пены."
Детские товары,uncertain_positive,0.8888888888888888,1,206158546635,231928295543,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «milo toys / мягкая игрушка мишка в розовой курточке 23 см» ↔ «мягкая игрушка little friend, мишка в розовой курточке, 23 см»."
Детские товары,uncertain_positive,0.8888888888888888,1,429496875860,661424981493,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «конструктор супергерои, человек паук, 1005» ↔ «без бренда / конструктор марвел - робот человека паука (aнaлoг)»."
Детские товары,uncertain_positive,0.8888888888888888,1,506806160619,816043889446,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «кукла весна герда с мишкой, озвучена (в4076/о)» ↔ «весна / герда с мишкой»."
Детские товары,uncertain_positive,0.8888888888888888,1,601295422172,601295487944,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «конструктор звездные войны имперский истребитель сид, 496 деталей, совм…» ↔ «конструктор стар варс имперский истребитель сид 496 дет»."
Детские товары,uncertain_positive,0.8888888888888888,1,635655313863,75202,0,H,MODEL_VARIANT,Kroshka Ya: четыре желтых утенка против разноцветного набора с вариантом «мыльница».
Детские товары,uncertain_positive,0.8888888888888888,1,670015004171,77309509755,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «набор металлической посуды «повар», 16 предметов» ↔ «набор детской металлической посуды повар , 16 предметов»."
Детские товары,uncertain_positive,0.8888888888888888,1,678604924953,755914322310,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «нет бренда / развивающий набор для сюжетных игр «яйца»» ↔ «детский игровой набор продуктов ""яйца"", 16,2х11х5 см, магазин, повар, д…»."
Детские товары,uncertain_positive,0.8888888888888888,1,790274091115,8590011239,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «конструктор звездные войны набор ""космический корабль истребитель"" 496 …» ↔ «lego / конструктор стар варс имперский истребитель сид 496 дет»."
Детские товары,uncertain_positive,0.8888888888888888,1,798863958356,146029013881,1,H,,Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «робот - трансформер динозавров. большая фигурка героя youngtoys делби в…» ↔ «робот - трансформер динозавров. большая фигурка героя youngtoys делби в…».
Детские товары,uncertain_positive,0.8888888888888888,1,833223793951,137439047765,1,H,,"Ручная сверка title+JSON: совпадает конкретный товар и ключевой вариант — «парковка пожарная , с подъёмом, машинка опускается с кнопки, звонит кол…» ↔ «нет бренда / парковка ""пожарная"", подъёмник и колокол, машинка, микс»."
Дом и сад,exact_negative,0.0,0,8590018863,601295531551,1,M,MISSED_MATCH,"Совпадает Chudodetstvo: натяжная простыня 80×200, розово-белый дизайн «мелкие сердечки»."
Дом и сад,exact_negative,0.0,0,17179895086,575525618465,0,L,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «плакат, постер destiny на бумаге, размер 30х42см» ↔ «и плакат и постер / постер»."
Дом и сад,exact_negative,0.0,0,34359857605,781684089878,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «прикроватный коврик ""котики"", 90 см x 60 см, ручной работы, противоскол…» ↔ «коврик прикроватный котики, 0.5 x 1.2 м»."
Дом и сад,exact_negative,0.0,0,42949813876,695784828132,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «комплект аксессуаров для ванной комнаты» ↔ «набор аксессуаров для ванной комнаты».
Дом и сад,exact_negative,0.0,0,51539619866,94489434583,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «катушка с леской для триммера» ↔ «катушка с леской для триммера».
Дом и сад,exact_negative,0.0,0,60129576003,25769847629,0,H,,Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «обнял / кружка с красивым городским пейзажем» ↔ «кружка с изображением весенней птицы».
Дом и сад,exact_negative,0.0,0,163208808457,137438998035,0,H,,"Ручная сверка title+JSON: один SKU не подтвержден (разный вариант либо нет уникального якоря) — «мягкая подвеска ""олень-кругляш"" 5х10 см, розовый» ↔ «набор для праздника / праздники мягкая подвеска ""дед мороз-кругляш"" 5х1…»."
